"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 23, 2016","1,564.71","1,542.84","1,564.71","1,542.84","-","1.42%"
"Jun 22, 2016","1,542.84","1,545.90","1,553.76","1,542.08","-","-0.20%"
"Jun 21, 2016","1,545.89","1,542.90","1,549.28","1,541.41","-","0.19%"
"Jun 20, 2016","1,542.90","1,532.67","1,555.11","1,532.67","-","0.67%"
"Jun 17, 2016","1,532.68","1,537.01","1,537.01","1,527.08","-","-0.28%"
"Jun 16, 2016","1,537.01","1,533.41","1,537.97","1,516.80","-","0.23%"
"Jun 15, 2016","1,533.41","1,535.14","1,543.90","1,532.26","-","-0.11%"
"Jun 14, 2016","1,535.14","1,538.31","1,540.22","1,526.97","-","-0.21%"
"Jun 13, 2016","1,538.31","1,551.17","1,553.21","1,537.75","-","-0.83%"
"Jun 10, 2016","1,551.17","1,567.33","1,567.33","1,546.86","-","-1.03%"
"Jun 09, 2016","1,567.33","1,571.00","1,571.00","1,561.92","-","-0.23%"
"Jun 08, 2016","1,571.00","1,565.33","1,571.99","1,565.33","-","0.36%"
"Jun 07, 2016","1,565.33","1,562.77","1,570.30","1,562.77","-","0.16%"
"Jun 06, 2016","1,562.77","1,554.04","1,565.41","1,554.04","-","0.56%"
"Jun 03, 2016","1,554.04","1,559.19","1,559.19","1,543.86","-","-0.33%"
"Jun 02, 2016","1,559.19","1,553.56","1,559.19","1,546.23","-","0.36%"
"Jun 01, 2016","1,553.56","1,550.56","1,554.60","1,541.83","-","0.19%"
"May 31, 2016","1,550.56","1,550.96","1,554.81","1,544.53","-","-0.03%"
"May 27, 2016","1,550.96","1,543.58","1,550.96","1,543.58","-","0.48%"
"May 26, 2016","1,543.58","1,544.36","1,547.09","1,541.63","-","-0.05%"
"May 25, 2016","1,544.36","1,533.84","1,547.14","1,533.84","-","0.69%"
"May 24, 2016","1,533.84","1,512.31","1,536.32","1,512.31","-","1.42%"
"May 23, 2016","1,512.31","1,515.26","1,518.11","1,511.75","-","-0.19%"
"May 20, 2016","1,515.26","1,504.08","1,518.74","1,504.08","-","0.74%"
"May 19, 2016","1,504.08","1,510.27","1,510.27","1,493.66","-","-0.41%"
"May 18, 2016","1,510.26","1,509.75","1,520.05","1,500.73","-","0.03%"
"May 17, 2016","1,509.75","1,524.54","1,524.54","1,505.05","-","-0.97%"
"May 16, 2016","1,524.54","1,509.50","1,528.46","1,509.50","-","1.00%"
"May 13, 2016","1,509.50","1,521.85","1,523.84","1,506.66","-","-0.81%"
"May 12, 2016","1,521.85","1,523.28","1,530.46","1,514.18","-","-0.09%"
"May 11, 2016","1,523.28","1,538.31","1,538.31","1,523.25","-","-0.98%"
"May 10, 2016","1,538.30","1,519.75","1,538.59","1,519.75","-","1.22%"
"May 09, 2016","1,519.75","1,518.33","1,524.00","1,515.97","-","0.09%"
"May 06, 2016","1,518.33","1,513.19","1,518.49","1,504.85","-","0.34%"
"May 05, 2016","1,513.19","1,514.42","1,521.17","1,510.02","-","-0.08%"
"May 04, 2016","1,514.42","1,523.67","1,523.67","1,510.16","-","-0.61%"
"May 03, 2016","1,523.67","1,538.88","1,538.88","1,517.24","-","-0.99%"
"May 02, 2016","1,538.88","1,526.96","1,540.10","1,526.96","-","0.78%"
"Apr 29, 2016","1,526.96","1,535.09","1,535.09","1,517.14","-","-0.53%"
"Apr 28, 2016","1,535.09","1,549.83","1,552.70","1,532.13","-","-0.95%"
"Apr 27, 2016","1,549.83","1,546.71","1,553.13","1,540.36","-","0.20%"
"Apr 26, 2016","1,546.71","1,542.05","1,549.31","1,540.85","-","0.30%"
"Apr 25, 2016","1,542.06","1,545.89","1,545.89","1,535.33","-","-0.25%"
"Apr 22, 2016","1,545.89","1,543.50","1,547.23","1,538.06","-","0.15%"
"Apr 21, 2016","1,543.50","1,551.55","1,552.70","1,541.26","-","-0.52%"
"Apr 20, 2016","1,551.55","1,550.23","1,558.12","1,546.73","-","0.09%"
"Apr 19, 2016","1,550.23","1,545.59","1,553.41","1,543.53","-","0.30%"
"Apr 18, 2016","1,545.62","1,535.78","1,545.84","1,531.28","-","0.64%"
"Apr 15, 2016","1,535.78","1,536.37","1,536.90","1,532.55","-","-0.04%"
"Apr 14, 2016","1,536.37","1,536.72","1,539.96","1,532.98","-","-0.02%"
"Apr 13, 2016","1,536.72","1,519.20","1,537.15","1,519.20","-","1.15%"
"Apr 12, 2016","1,519.20","1,504.79","1,521.62","1,502.76","-","0.96%"
"Apr 11, 2016","1,504.79","1,509.01","1,520.97","1,504.75","-","-0.28%"
"Apr 08, 2016","1,509.01","1,504.39","1,518.71","1,504.39","-","0.31%"
"Apr 07, 2016","1,504.39","1,522.82","1,522.82","1,498.31","-","-1.21%"
"Apr 06, 2016","1,522.82","1,506.48","1,523.27","1,505.17","-","1.08%"
"Apr 05, 2016","1,506.48","1,521.83","1,521.83","1,504.72","-","-1.01%"
"Apr 04, 2016","1,521.82","1,527.76","1,528.54","1,519.56","-","-0.39%"
"Apr 01, 2016","1,527.76","1,518.85","1,529.26","1,506.45","-","0.59%"
"Mar 31, 2016","1,518.85","1,520.40","1,524.34","1,517.14","-","-0.10%"
"Mar 30, 2016","1,520.40","1,514.55","1,526.82","1,514.55","-","0.39%"
"Mar 29, 2016","1,514.55","1,498.62","1,515.03","1,492.15","-","1.06%"
"Mar 28, 2016","1,498.62","1,497.74","1,502.81","1,494.32","-","0.06%"
"Mar 24, 2016","1,497.73","1,497.54","1,497.77","1,486.45","-","0.01%"
"Mar 23, 2016","1,497.54","1,509.97","1,509.97","1,496.88","-","-0.82%"
"Mar 22, 2016","1,509.97","1,510.86","1,514.79","1,502.43","-","-0.06%"
"Mar 21, 2016","1,510.86","1,509.64","1,512.79","1,504.98","-","0.08%"
"Mar 18, 2016","1,509.64","1,502.23","1,511.44","1,502.23","-","0.49%"
"Mar 17, 2016","1,502.23","1,490.98","1,505.97","1,487.39","-","0.75%"
"Mar 16, 2016","1,490.98","1,481.85","1,494.13","1,478.24","-","0.62%"
"Mar 15, 2016","1,481.85","1,487.31","1,487.31","1,475.40","-","-0.37%"
"Mar 14, 2016","1,487.31","1,489.73","1,490.88","1,481.92","-","-0.16%"
"Mar 11, 2016","1,489.73","1,464.39","1,489.91","1,464.39","-","1.73%"
"Mar 10, 2016","1,464.39","1,465.58","1,476.57","1,449.78","-","-0.08%"
"Mar 09, 2016","1,465.58","1,458.31","1,467.81","1,458.31","-","0.50%"
"Mar 08, 2016","1,458.31","1,477.67","1,477.67","1,457.04","-","-1.31%"
"Mar 07, 2016","1,477.67","1,474.54","1,480.72","1,467.21","-","0.21%"
"Mar 04, 2016","1,474.54","1,469.19","1,481.56","1,464.85","-","0.36%"
"Mar 03, 2016","1,469.19","1,462.24","1,469.37","1,456.81","-","0.48%"
"Mar 02, 2016","1,462.24","1,454.75","1,462.26","1,448.35","-","0.51%"
"Mar 01, 2016","1,454.75","1,421.63","1,454.75","1,421.63","-","2.33%"
"Feb 29, 2016","1,421.63","1,432.06","1,439.94","1,421.37","-","-0.73%"
"Feb 26, 2016","1,432.06","1,432.63","1,441.05","1,429.93","-","-0.04%"
"Feb 25, 2016","1,432.63","1,416.63","1,432.66","1,413.76","-","1.13%"
"Feb 24, 2016","1,416.63","1,409.63","1,418.29","1,387.66","-","0.50%"
"Feb 23, 2016","1,409.63","1,426.76","1,426.76","1,408.82","-","-1.20%"
"Feb 22, 2016","1,426.76","1,406.46","1,427.85","1,406.46","-","1.44%"
"Feb 19, 2016","1,406.46","1,405.91","1,407.05","1,394.28","-","0.04%"
"Feb 18, 2016","1,405.91","1,412.45","1,414.97","1,403.81","-","-0.46%"
"Feb 17, 2016","1,412.45","1,389.00","1,415.42","1,389.00","-","1.69%"
"Feb 16, 2016","1,389.00","1,364.82","1,389.07","1,364.82","-","1.77%"
"Feb 12, 2016","1,364.82","1,338.64","1,364.82","1,338.64","-","1.96%"
"Feb 11, 2016","1,338.64","1,355.47","1,355.47","1,324.96","-","-1.24%"
"Feb 10, 2016","1,355.47","1,355.16","1,377.65","1,354.54","-","0.02%"
"Feb 09, 2016","1,355.16","1,357.23","1,366.76","1,342.88","-","-0.15%"
"Feb 08, 2016","1,357.23","1,379.00","1,379.00","1,339.00","-","-1.58%"
"Feb 05, 2016","1,379.00","1,407.68","1,407.68","1,374.64","-","-2.04%"
"Feb 04, 2016","1,407.68","1,404.17","1,416.76","1,396.70","-","0.25%"
"Feb 03, 2016","1,404.17","1,397.33","1,407.83","1,374.30","-","0.49%"
"Feb 02, 2016","1,397.33","1,425.26","1,425.26","1,393.14","-","-1.96%"
"Feb 01, 2016","1,425.26","1,425.61","1,431.01","1,410.59","-","-0.02%"
"Jan 29, 2016","1,425.61","1,389.77","1,425.61","1,389.77","-","2.58%"
"Jan 28, 2016","1,389.76","1,384.28","1,398.62","1,377.06","-","0.40%"
"Jan 27, 2016","1,384.28","1,400.04","1,409.31","1,377.02","-","-1.13%"
"Jan 26, 2016","1,400.04","1,378.96","1,401.95","1,378.96","-","1.53%"
"Jan 25, 2016","1,378.96","1,402.38","1,402.38","1,378.04","-","-1.67%"
"Jan 22, 2016","1,402.38","1,373.54","1,403.38","1,373.54","-","2.10%"
"Jan 21, 2016","1,373.54","1,367.64","1,389.77","1,359.87","-","0.43%"
"Jan 20, 2016","1,367.64","1,381.53","1,381.53","1,330.13","-","-1.01%"
"Jan 19, 2016","1,381.53","1,383.72","1,398.52","1,369.40","-","-0.16%"
"Jan 15, 2016","1,383.72","1,413.31","1,413.31","1,365.25","-","-2.09%"
"Jan 14, 2016","1,413.31","1,391.26","1,422.60","1,381.28","-","1.58%"
"Jan 13, 2016","1,391.26","1,428.48","1,436.93","1,387.95","-","-2.61%"
"Jan 12, 2016","1,428.48","1,418.81","1,436.59","1,410.03","-","0.68%"
"Jan 11, 2016","1,418.81","1,419.38","1,429.01","1,402.81","-","-0.04%"
"Jan 08, 2016","1,419.38","1,435.78","1,448.16","1,416.95","-","-1.14%"
"Jan 07, 2016","1,435.78","1,471.50","1,471.50","1,432.99","-","-2.43%"
"Jan 06, 2016","1,471.50","1,491.81","1,491.81","1,463.35","-","-1.36%"
"Jan 05, 2016","1,491.81","1,489.05","1,495.34","1,483.05","-","0.19%"
"Jan 04, 2016","1,489.05","1,512.75","1,512.75","1,472.75","-","-1.57%"
"Dec 31, 2015","1,512.75","1,526.73","1,526.73","1,512.55","-","-0.92%"
"Dec 30, 2015","1,526.73","1,538.07","1,538.07","1,526.04","-","-0.74%"
"Dec 29, 2015","1,538.07","1,522.45","1,540.04","1,522.45","-","1.03%"
"Dec 28, 2015","1,522.45","1,526.42","1,526.42","1,513.05","-","-0.26%"
"Dec 24, 2015","1,526.42","1,528.12","1,531.14","1,524.19","-","-0.11%"
"Dec 23, 2015","1,528.12","1,508.82","1,528.38","1,508.82","-","1.28%"
"Dec 22, 2015","1,508.82","1,495.85","1,511.60","1,494.99","-","0.87%"
"Dec 21, 2015","1,495.85","1,484.95","1,497.29","1,484.95","-","0.73%"
"Dec 18, 2015","1,484.95","1,510.15","1,510.15","1,484.73","-","-1.67%"
"Dec 17, 2015","1,510.15","1,532.46","1,534.94","1,510.08","-","-1.45%"
"Dec 16, 2015","1,532.44","1,510.47","1,534.89","1,510.47","-","1.45%"
"Dec 15, 2015","1,510.47","1,493.93","1,517.16","1,493.93","-","1.11%"
"Dec 14, 2015","1,493.93","1,489.90","1,495.30","1,474.73","-","0.27%"
"Dec 11, 2015","1,489.90","1,519.57","1,519.57","1,487.20","-","-1.95%"
"Dec 10, 2015","1,519.57","1,515.86","1,530.32","1,514.60","-","0.24%"
"Dec 09, 2015","1,515.86","1,528.36","1,540.32","1,508.70","-","-0.82%"
"Dec 08, 2015","1,528.36","1,537.92","1,537.92","1,519.79","-","-0.62%"
"Dec 07, 2015","1,537.92","1,550.72","1,550.72","1,531.54","-","-0.83%"
"Dec 04, 2015","1,550.72","1,522.25","1,552.14","1,522.25","-","1.87%"
"Dec 03, 2015","1,522.25","1,545.06","1,549.22","1,516.89","-","-1.48%"
"Dec 02, 2015","1,545.06","1,562.14","1,563.05","1,543.38","-","-1.09%"
"Dec 01, 2015","1,562.14","1,546.77","1,562.61","1,546.77","-","0.99%"
"Nov 30, 2015","1,546.77","1,553.90","1,556.64","1,546.76","-","-0.46%"
"Nov 27, 2015","1,553.90","1,552.35","1,556.01","1,548.81","-","0.10%"
"Nov 26, 2015","1,552.35","1,552.35","1,552.35","1,552.35","-","0.00%"
"Nov 25, 2015","1,552.35","1,551.03","1,554.92","1,549.17","-","0.09%"
"Nov 24, 2015","1,551.03","1,547.85","1,554.32","1,536.19","-","0.21%"
"Nov 23, 2015","1,547.85","1,548.52","1,553.85","1,544.08","-","-0.04%"
"Nov 20, 2015","1,548.52","1,542.49","1,554.08","1,542.49","-","0.39%"
"Nov 19, 2015","1,542.49","1,544.74","1,546.89","1,540.50","-","-0.15%"
"Nov 18, 2015","1,544.74","1,520.24","1,545.84","1,520.24","-","1.61%"
"Nov 17, 2015","1,520.24","1,522.51","1,532.78","1,517.18","-","-0.15%"
"Nov 16, 2015","1,522.50","1,501.67","1,522.53","1,498.73","-","1.39%"
"Nov 13, 2015","1,501.67","1,517.50","1,517.50","1,501.10","-","-1.04%"
"Nov 12, 2015","1,517.50","1,540.31","1,540.31","1,517.31","-","-1.48%"
"Nov 11, 2015","1,540.31","1,546.41","1,549.64","1,540.26","-","-0.39%"
"Nov 10, 2015","1,546.41","1,543.85","1,547.44","1,537.11","-","0.17%"
"Nov 09, 2015","1,543.85","1,559.24","1,559.24","1,536.01","-","-0.99%"
"Nov 06, 2015","1,559.24","1,559.15","1,560.31","1,546.98","-","0.01%"
"Nov 05, 2015","1,559.15","1,560.94","1,565.02","1,551.08","-","-0.11%"
"Nov 04, 2015","1,560.94","1,565.79","1,569.67","1,556.62","-","-0.31%"
"Nov 03, 2015","1,565.79","1,561.89","1,570.96","1,561.88","-","0.26%"
"Nov 02, 2015","1,561.71","1,541.82","1,563.19","1,541.82","-","1.29%"
"Oct 30, 2015","1,541.82","1,548.21","1,552.15","1,541.79","-","-0.41%"
"Oct 29, 2015","1,548.21","1,550.88","1,550.88","1,544.51","-","-0.17%"
"Oct 28, 2015","1,550.88","1,529.86","1,550.88","1,529.78","-","1.37%"
"Oct 27, 2015","1,529.86","1,535.51","1,535.51","1,524.24","-","-0.37%"
"Oct 26, 2015","1,535.51","1,538.81","1,538.81","1,532.22","-","-0.21%"
"Oct 23, 2015","1,538.81","1,523.19","1,541.50","1,523.19","-","1.03%"
"Oct 22, 2015","1,523.19","1,500.76","1,525.84","1,500.76","-","1.49%"
"Oct 21, 2015","1,500.76","1,511.82","1,516.84","1,499.63","-","-0.73%"
"Oct 20, 2015","1,511.82","1,513.94","1,518.55","1,508.51","-","-0.14%"
"Oct 19, 2015","1,513.93","1,513.30","1,515.37","1,505.64","-","0.04%"
"Oct 16, 2015","1,513.30","1,507.72","1,513.63","1,503.89","-","0.37%"
"Oct 15, 2015","1,507.71","1,484.93","1,507.77","1,484.93","-","1.53%"
"Oct 14, 2015","1,484.94","1,492.57","1,497.41","1,482.54","-","-0.51%"
"Oct 13, 2015","1,492.57","1,504.07","1,508.34","1,491.42","-","-0.76%"
"Oct 12, 2015","1,504.07","1,503.09","1,505.21","1,499.01","-","0.07%"
"Oct 09, 2015","1,503.09","1,501.54","1,506.62","1,498.09","-","0.10%"
"Oct 08, 2015","1,501.54","1,488.53","1,503.92","1,482.60","-","0.87%"
"Oct 07, 2015","1,488.54","1,475.18","1,489.80","1,473.10","-","0.91%"
"Oct 06, 2015","1,475.18","1,481.29","1,484.27","1,468.90","-","-0.41%"
"Oct 05, 2015","1,481.29","1,454.14","1,482.55","1,454.14","-","1.87%"
"Oct 02, 2015","1,454.14","1,433.06","1,454.14","1,411.27","-","1.47%"
"Oct 01, 2015","1,433.06","1,404.96","1,436.12","1,404.96","-","0.14%"
"Sep 30, 2015","1,431.07","1,404.96","1,431.57","1,404.96","-","1.86%"
"Sep 29, 2015","1,404.96","1,404.79","1,417.57","1,396.29","-","0.01%"
"Sep 28, 2015","1,404.79","1,443.45","1,443.45","1,402.97","-","-2.68%"
"Sep 25, 2015","1,443.45","1,446.44","1,459.62","1,436.32","-","-0.21%"
"Sep 24, 2015","1,446.44","1,451.84","1,451.84","1,429.43","-","-0.37%"
"Sep 23, 2015","1,451.83","1,455.28","1,460.56","1,447.61","-","-0.24%"
"Sep 22, 2015","1,455.28","1,474.26","1,474.26","1,445.62","-","-1.29%"
"Sep 21, 2015","1,474.26","1,469.08","1,485.77","1,466.90","-","0.35%"
"Sep 18, 2015","1,469.08","1,492.70","1,492.70","1,465.78","-","-1.58%"
"Sep 17, 2015","1,492.70","1,495.02","1,514.60","1,490.02","-","-0.16%"
"Sep 16, 2015","1,495.02","1,482.12","1,496.40","1,481.94","-","0.87%"
"Sep 15, 2015","1,482.12","1,463.99","1,485.49","1,463.99","-","1.24%"
"Sep 14, 2015","1,463.99","1,469.87","1,471.13","1,460.80","-","-0.40%"
"Sep 11, 2015","1,469.87","1,463.34","1,469.87","1,453.38","-","0.45%"
"Sep 10, 2015","1,463.34","1,456.35","1,472.91","1,453.01","-","0.48%"
"Sep 09, 2015","1,456.35","1,476.16","1,490.03","1,453.57","-","-1.34%"
"Sep 08, 2015","1,476.16","1,440.73","1,476.91","1,440.73","-","2.46%"
"Sep 04, 2015","1,440.73","1,461.56","1,461.56","1,433.48","-","-1.43%"
"Sep 03, 2015","1,461.56","1,459.66","1,478.86","1,457.10","-","0.13%"
"Sep 02, 2015","1,459.66","1,434.27","1,459.68","1,434.27","-","1.77%"
"Sep 01, 2015","1,434.27","1,476.98","1,476.98","1,426.71","-","-2.89%"
"Aug 31, 2015","1,476.98","1,488.75","1,488.75","1,472.77","-","-0.79%"
"Aug 28, 2015","1,488.75","1,485.89","1,491.82","1,478.83","-","0.19%"
"Aug 27, 2015","1,485.89","1,450.96","1,488.02","1,450.96","-","2.41%"
"Aug 26, 2015","1,450.96","1,400.02","1,452.71","1,400.02","-","3.64%"
"Aug 25, 2015","1,400.02","1,417.59","1,456.15","1,399.62","-","-1.24%"
"Aug 24, 2015","1,417.59","1,475.75","1,475.75","1,401.49","-","-3.94%"
"Aug 21, 2015","1,475.75","1,520.53","1,520.53","1,475.75","-","-2.95%"
"Aug 20, 2015","1,520.53","1,554.59","1,554.59","1,520.53","-","-2.19%"
"Aug 19, 2015","1,554.59","1,567.96","1,567.96","1,547.64","-","-0.85%"
"Aug 18, 2015","1,567.96","1,573.02","1,573.30","1,566.10","-","-0.32%"
"Aug 17, 2015","1,573.02","1,563.58","1,573.19","1,554.79","-","0.60%"
"Aug 14, 2015","1,563.58","1,557.02","1,564.14","1,554.46","-","0.42%"
"Aug 13, 2015","1,557.02","1,559.14","1,564.06","1,553.43","-","-0.14%"
"Aug 12, 2015","1,559.14","1,558.27","1,561.37","1,533.92","-","0.06%"
"Aug 11, 2015","1,558.27","1,573.07","1,573.07","1,552.81","-","-0.94%"
"Aug 10, 2015","1,573.07","1,553.05","1,573.91","1,553.05","-","1.29%"
"Aug 07, 2015","1,553.05","1,557.90","1,557.90","1,545.80","-","-0.31%"
"Aug 06, 2015","1,557.90","1,571.29","1,573.39","1,551.18","-","-0.85%"
"Aug 05, 2015","1,571.29","1,566.30","1,581.61","1,566.30","-","0.32%"
"Aug 04, 2015","1,566.30","1,569.53","1,573.53","1,562.87","-","-0.21%"
"Aug 03, 2015","1,569.53","1,574.44","1,575.51","1,561.62","-","-0.31%"
"Jul 31, 2015","1,574.44","1,576.43","1,582.18","1,573.08","-","-0.13%"
"Jul 30, 2015","1,576.43","1,575.64","1,577.59","1,565.70","-","0.05%"
"Jul 29, 2015","1,575.64","1,564.37","1,576.85","1,564.18","-","0.72%"
"Jul 28, 2015","1,564.37","1,545.62","1,566.21","1,545.62","-","1.21%"
"Jul 27, 2015","1,545.63","1,555.91","1,555.91","1,542.95","-","-0.66%"
"Jul 24, 2015","1,555.91","1,572.95","1,575.05","1,554.24","-","-1.08%"
"Jul 23, 2015","1,572.96","1,582.30","1,585.04","1,570.51","-","-0.59%"
"Jul 22, 2015","1,582.30","1,585.01","1,585.01","1,578.17","-","-0.17%"
"Jul 21, 2015","1,585.01","1,592.20","1,592.89","1,582.46","-","-0.45%"
"Jul 20, 2015","1,592.20","1,592.13","1,595.24","1,589.27","-","0.00%"
"Jul 17, 2015","1,592.13","1,591.95","1,595.33","1,587.86","-","0.01%"
"Jul 16, 2015","1,591.95","1,580.19","1,591.99","1,580.19","-","0.74%"
"Jul 15, 2015","1,580.19","1,583.05","1,586.01","1,576.78","-","-0.18%"
"Jul 14, 2015","1,583.05","1,575.47","1,585.16","1,574.50","-","0.48%"
"Jul 13, 2015","1,575.47","1,558.69","1,576.31","1,558.69","-","1.08%"
"Jul 10, 2015","1,558.69","1,539.70","1,561.59","1,539.70","-","1.23%"
"Jul 09, 2015","1,539.70","1,535.99","1,556.13","1,535.99","-","0.24%"
"Jul 08, 2015","1,535.99","1,562.11","1,562.11","1,535.45","-","-1.67%"
"Jul 07, 2015","1,562.11","1,553.46","1,563.69","1,534.19","-","0.56%"
"Jul 06, 2015","1,553.46","1,558.96","1,560.81","1,545.10","-","-0.35%"
"Jul 03, 2015","1,558.96","1,558.96","1,558.96","1,558.96","-","0.00%"
"Jul 02, 2015","1,558.96","1,560.25","1,565.44","1,554.73","-","-0.08%"
"Jul 01, 2015","1,560.25","1,550.72","1,564.89","1,550.72","-","0.61%"
"Jun 30, 2015","1,550.72","1,545.71","1,558.48","1,545.71","-","0.32%"
"Jun 29, 2015","1,545.72","1,579.44","1,579.44","1,545.06","-","-2.13%"
"Jun 26, 2015","1,579.44","1,580.63","1,585.01","1,574.50","-","-0.08%"
"Jun 25, 2015","1,580.63","1,585.08","1,589.88","1,579.55","-","-0.28%"
"Jun 24, 2015","1,585.08","1,597.71","1,597.71","1,585.08","-","-0.79%"
"Jun 23, 2015","1,597.71","1,596.31","1,599.64","1,594.19","-","0.09%"
"Jun 22, 2015","1,596.31","1,587.13","1,600.78","1,587.13","-","0.58%"
"Jun 19, 2015","1,587.13","1,594.28","1,594.60","1,586.75","-","-0.45%"
"Jun 18, 2015","1,594.28","1,578.59","1,598.36","1,578.59","-","0.99%"
"Jun 17, 2015","1,578.59","1,575.92","1,583.05","1,570.76","-","0.17%"
"Jun 16, 2015","1,575.92","1,567.11","1,576.83","1,565.37","-","0.56%"
"Jun 15, 2015","1,567.11","1,574.28","1,574.28","1,557.55","-","-0.46%"
"Jun 12, 2015","1,574.28","1,584.41","1,584.41","1,572.14","-","-0.64%"
"Jun 11, 2015","1,584.41","1,581.19","1,588.25","1,581.19","-","0.20%"
"Jun 10, 2015","1,581.18","1,562.68","1,583.52","1,562.68","-","1.18%"
"Jun 09, 2015","1,562.68","1,562.80","1,566.58","1,556.22","-","-0.01%"
"Jun 08, 2015","1,562.80","1,573.23","1,573.32","1,562.68","-","-0.66%"
"Jun 05, 2015","1,573.23","1,573.35","1,577.13","1,565.42","-","-0.01%"
"Jun 04, 2015","1,573.35","1,587.16","1,587.16","1,571.55","-","-0.87%"
"Jun 03, 2015","1,587.16","1,582.49","1,592.21","1,582.49","-","0.30%"
"Jun 02, 2015","1,582.49","1,583.43","1,588.35","1,574.49","-","-0.06%"
"Jun 01, 2015","1,583.43","1,580.28","1,588.75","1,575.89","-","0.20%"
"May 29, 2015","1,580.28","1,589.88","1,589.88","1,577.96","-","-0.60%"
"May 28, 2015","1,589.87","1,591.90","1,591.90","1,583.85","-","-0.13%"
"May 27, 2015","1,591.90","1,577.51","1,593.71","1,577.51","-","0.91%"
"May 26, 2015","1,577.51","1,593.69","1,593.69","1,573.83","-","-1.02%"
"May 22, 2015","1,593.69","1,597.07","1,597.62","1,593.21","-","-0.21%"
"May 21, 2015","1,597.08","1,593.81","1,599.47","1,591.83","-","0.21%"
"May 20, 2015","1,593.81","1,594.86","1,599.99","1,591.02","-","-0.07%"
"May 19, 2015","1,594.86","1,596.28","1,598.46","1,592.37","-","-0.09%"
"May 18, 2015","1,596.28","1,589.83","1,597.85","1,587.50","-","0.41%"
"May 15, 2015","1,589.83","1,588.49","1,590.40","1,584.97","-","0.08%"
"May 14, 2015","1,588.49","1,572.11","1,588.72","1,572.11","-","1.04%"
"May 13, 2015","1,572.11","1,572.61","1,580.53","1,570.52","-","-0.03%"
"May 12, 2015","1,572.61","1,576.92","1,576.92","1,561.74","-","-0.27%"
"May 11, 2015","1,576.92","1,583.66","1,585.59","1,576.29","-","-0.43%"
"May 08, 2015","1,583.66","1,564.14","1,585.50","1,564.14","-","1.25%"
"May 07, 2015","1,564.14","1,557.89","1,567.59","1,553.97","-","0.40%"
"May 06, 2015","1,557.89","1,563.21","1,570.14","1,548.93","-","-0.34%"
"May 05, 2015","1,563.21","1,582.57","1,583.28","1,562.01","-","-1.22%"
"May 04, 2015","1,582.57","1,577.73","1,587.68","1,577.73","-","0.31%"
"May 01, 2015","1,577.73","1,561.87","1,577.84","1,561.87","-","1.02%"
"Apr 30, 2015","1,561.87","1,579.42","1,579.42","1,556.08","-","-1.11%"
"Apr 29, 2015","1,579.42","1,586.20","1,586.20","1,572.95","-","-0.43%"
"Apr 28, 2015","1,586.20","1,582.33","1,587.64","1,571.29","-","0.24%"
"Apr 27, 2015","1,582.34","1,590.55","1,597.11","1,580.93","-","-0.52%"
"Apr 24, 2015","1,590.55","1,588.91","1,592.91","1,588.01","-","0.10%"
"Apr 23, 2015","1,588.91","1,584.53","1,594.10","1,581.37","-","0.28%"
"Apr 22, 2015","1,584.53","1,577.43","1,585.83","1,572.27","-","0.45%"
"Apr 21, 2015","1,577.43","1,579.07","1,585.93","1,575.33","-","-0.10%"
"Apr 20, 2015","1,579.07","1,565.08","1,581.37","1,565.08","-","0.89%"
"Apr 17, 2015","1,565.08","1,583.61","1,583.61","1,558.86","-","-1.17%"
"Apr 16, 2015","1,583.61","1,584.86","1,587.98","1,579.75","-","-0.08%"
"Apr 15, 2015","1,584.86","1,576.40","1,588.71","1,576.40","-","0.54%"
"Apr 14, 2015","1,576.40","1,574.38","1,578.28","1,567.11","-","0.13%"
"Apr 13, 2015","1,574.38","1,580.76","1,584.87","1,574.24","-","-0.40%"
"Apr 10, 2015","1,580.76","1,573.05","1,580.99","1,573.05","-","0.49%"
"Apr 09, 2015","1,573.05","1,567.64","1,574.27","1,560.77","-","0.35%"
"Apr 08, 2015","1,567.64","1,562.37","1,570.44","1,561.30","-","0.34%"
"Apr 07, 2015","1,562.37","1,566.52","1,572.81","1,562.20","-","-0.26%"
"Apr 06, 2015","1,566.52","1,556.53","1,570.87","1,549.07","-","0.64%"
"Apr 02, 2015","1,556.53","1,550.90","1,560.43","1,549.48","-","0.36%"
"Apr 01, 2015","1,550.90","1,556.73","1,556.73","1,542.07","-","-0.37%"
"Mar 31, 2015","1,556.73","1,569.07","1,569.07","1,555.52","-","-0.79%"
"Mar 30, 2015","1,569.07","1,549.87","1,570.79","1,549.87","-","1.24%"
"Mar 27, 2015","1,549.87","1,545.10","1,550.99","1,542.95","-","0.31%"
"Mar 26, 2015","1,545.10","1,548.50","1,552.97","1,537.15","-","-0.22%"
"Mar 25, 2015","1,548.50","1,572.81","1,576.96","1,548.50","-","-1.55%"
"Mar 24, 2015","1,572.80","1,581.53","1,583.80","1,572.79","-","-0.55%"
"Mar 23, 2015","1,581.53","1,584.48","1,588.68","1,581.53","-","-0.19%"
"Mar 20, 2015","1,584.48","1,570.57","1,587.84","1,570.57","-","0.89%"
"Mar 19, 2015","1,570.57","1,576.69","1,576.69","1,567.43","-","-0.39%"
"Mar 18, 2015","1,576.69","1,558.51","1,582.05","1,549.55","-","1.17%"
