"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 02, 2020","437.30","434.01","437.30","433.97","-","0.76%"
"Jan 01, 2020","434.02","434.00","434.05","433.96","-","0.00%"
"Dec 31, 2019","434.02","433.22","434.04","432.73","-","0.15%"
"Dec 30, 2019","433.35","435.07","435.52","433.05","-","-0.42%"
"Dec 27, 2019","435.16","434.10","435.83","434.03","-","0.28%"
"Dec 26, 2019","433.95","432.50","434.03","432.49","-","0.35%"
"Dec 25, 2019","432.45","432.47","432.55","432.23","-","-0.03%"
"Dec 24, 2019","432.56","432.55","432.62","432.17","-","0.02%"
"Dec 23, 2019","432.47","432.20","432.73","431.99","-","0.09%"
"Dec 20, 2019","432.08","430.75","432.42","430.42","-","0.32%"
"Dec 19, 2019","430.72","429.60","430.81","429.21","-","0.25%"
"Dec 18, 2019","429.64","429.80","430.23","429.46","-","-0.06%"
"Dec 17, 2019","429.90","429.46","430.21","429.35","-","0.13%"
"Dec 16, 2019","429.34","426.40","430.04","426.38","-","0.71%"
"Dec 13, 2019","426.33","425.30","428.16","425.30","-","0.55%"
"Dec 12, 2019","423.99","421.76","425.20","421.64","-","0.66%"
"Dec 11, 2019","421.20","420.03","421.93","419.83","-","0.28%"
"Dec 10, 2019","420.04","420.56","420.83","419.33","-","-0.13%"
"Dec 09, 2019","420.60","421.58","421.83","420.55","-","-0.17%"
"Dec 06, 2019","421.33","418.21","421.65","418.20","-","0.80%"
"Dec 05, 2019","418.00","417.48","418.43","416.99","-","0.19%"
"Dec 04, 2019","417.20","414.85","417.77","414.55","-","0.46%"
"Dec 03, 2019","415.27","417.08","417.52","413.09","-","-0.53%"
"Dec 02, 2019","417.48","419.95","420.66","417.22","-","-0.57%"
"Nov 29, 2019","419.88","422.16","422.19","419.75","-","-0.48%"
"Nov 28, 2019","421.90","422.32","422.32","421.76","-","-0.07%"
"Nov 27, 2019","422.18","420.93","422.23","420.85","-","0.36%"
"Nov 26, 2019","420.66","420.39","420.99","419.83","-","0.13%"
"Nov 25, 2019","420.13","417.31","420.15","417.30","-","0.75%"
"Nov 22, 2019","417.01","416.40","417.65","416.19","-","0.14%"
"Nov 21, 2019","416.41","417.62","417.66","415.49","-","-0.29%"
"Nov 20, 2019","417.63","419.17","419.30","416.34","-","-0.44%"
"Nov 19, 2019","419.46","419.05","420.31","418.73","-","0.04%"
"Nov 18, 2019","419.30","418.66","419.41","418.22","-","0.15%"
"Nov 15, 2019","418.67","415.83","418.68","415.81","-","0.75%"
"Nov 14, 2019","415.57","416.00","416.05","414.75","-","-0.12%"
"Nov 13, 2019","416.06","416.86","416.86","414.65","-","-0.21%"
"Nov 12, 2019","416.95","416.13","417.75","415.97","-","0.17%"
"Nov 11, 2019","416.23","417.21","417.30","415.07","-","-0.20%"
"Nov 08, 2019","417.05","417.60","417.63","415.47","-","-0.04%"
"Nov 07, 2019","417.20","416.09","418.28","415.90","-","0.25%"
"Nov 06, 2019","416.17","416.25","416.37","415.35","-","0.03%"
"Nov 05, 2019","416.05","415.90","416.95","415.67","-","-0.00%"
"Nov 04, 2019","416.06","413.90","416.64","413.90","-","0.53%"
"Nov 01, 2019","413.86","410.45","413.90","410.20","-","0.80%"
"Oct 31, 2019","410.58","411.48","412.04","409.26","-","-0.13%"
"Oct 30, 2019","411.13","410.40","411.65","408.90","-","0.14%"
"Oct 29, 2019","410.54","410.30","411.13","409.81","-","0.07%"
"Oct 28, 2019","410.25","408.49","410.80","408.45","-","0.44%"
"Oct 25, 2019","408.46","407.35","408.92","406.66","-","0.28%"
"Oct 24, 2019","407.32","406.20","407.95","406.20","-","0.33%"
"Oct 23, 2019","405.98","405.48","406.19","404.83","-","0.12%"
"Oct 22, 2019","405.50","406.10","407.04","405.43","-","-0.14%"
"Oct 21, 2019","406.07","403.82","406.15","403.73","-","0.54%"
"Oct 18, 2019","403.90","405.01","405.10","402.83","-","-0.22%"
"Oct 17, 2019","404.78","403.67","405.91","403.25","-","0.33%"
"Oct 16, 2019","403.43","403.35","404.13","402.86","-","0.01%"
"Oct 15, 2019","403.40","399.98","404.16","399.93","-","0.87%"
"Oct 14, 2019","399.93","400.30","400.88","399.50","-","-0.10%"
"Oct 11, 2019","400.35","395.19","402.20","395.19","-","1.38%"
"Oct 10, 2019","394.91","392.95","395.87","392.41","-","0.52%"
"Oct 09, 2019","392.88","390.79","393.53","390.30","-","0.53%"
"Oct 08, 2019","390.81","394.82","395.61","390.70","-","-1.09%"
"Oct 07, 2019","395.10","395.62","396.38","394.59","-","-0.13%"
"Oct 04, 2019","395.60","391.66","395.72","391.57","-","0.96%"
"Oct 03, 2019","391.84","390.35","391.66","387.13","-","0.41%"
"Oct 02, 2019","390.23","396.60","396.62","389.29","-","-1.54%"
"Oct 01, 2019","396.33","399.73","400.67","396.42","-","-0.87%"
"Sep 30, 2019","399.79","399.21","400.25","398.47","-","0.15%"
"Sep 27, 2019","399.18","400.81","401.37","397.92","-","-0.45%"
"Sep 26, 2019","401.00","400.99","401.90","399.92","-","-0.01%"
"Sep 25, 2019","401.06","401.32","401.33","398.19","-","0.00%"
"Sep 24, 2019","401.04","403.05","404.48","400.61","-","-0.51%"
"Sep 23, 2019","403.08","403.92","404.03","402.21","-","-0.23%"
"Sep 20, 2019","403.99","404.60","405.74","403.23","-","-0.16%"
"Sep 19, 2019","404.64","404.02","405.87","403.97","-","0.09%"
"Sep 18, 2019","404.27","404.60","404.63","401.69","-","-0.01%"
"Sep 17, 2019","404.31","403.87","404.61","402.80","-","0.11%"
"Sep 16, 2019","403.85","405.51","405.60","403.32","-","-0.37%"
"Sep 13, 2019","405.33","404.45","406.36","404.42","-","0.24%"
"Sep 12, 2019","404.36","402.97","405.46","402.95","-","0.34%"
"Sep 11, 2019","403.00","399.97","403.01","399.92","-","0.76%"
"Sep 10, 2019","399.97","399.74","399.93","397.75","-","0.04%"
"Sep 09, 2019","399.83","399.43","400.71","399.14","-","0.09%"
"Sep 06, 2019","399.46","398.66","400.12","398.62","-","0.20%"
"Sep 05, 2019","398.68","394.34","399.61","394.34","-","1.15%"
"Sep 04, 2019","394.15","389.90","394.32","389.67","-","1.12%"
"Sep 03, 2019","389.80","391.72","391.74","388.62","-","-0.52%"
"Sep 02, 2019","391.84","392.06","392.08","391.69","-","-0.05%"
"Aug 30, 2019","392.05","390.54","393.53","390.52","-","0.38%"
"Aug 29, 2019","390.56","386.98","390.91","386.61","-","0.91%"
"Aug 28, 2019","387.02","385.87","387.13","383.85","-","0.30%"
"Aug 27, 2019","385.85","385.70","388.39","385.16","-","0.03%"
"Aug 26, 2019","385.74","385.07","385.82","383.11","-","0.19%"
"Aug 23, 2019","384.99","390.60","391.80","384.23","-","-1.45%"
"Aug 22, 2019","390.64","391.53","392.31","389.12","-","-0.23%"
"Aug 21, 2019","391.55","389.07","391.97","388.58","-","0.67%"
"Aug 20, 2019","388.95","390.52","391.31","389.01","-","-0.46%"
"Aug 19, 2019","390.73","386.70","391.24","386.67","-","1.05%"
"Aug 16, 2019","386.68","382.23","387.06","381.96","-","1.16%"
"Aug 15, 2019","382.25","382.90","383.11","380.64","-","-0.20%"
"Aug 14, 2019","383.02","390.79","391.48","382.74","-","-1.97%"
"Aug 13, 2019","390.70","388.50","392.53","386.41","-","0.57%"
"Aug 12, 2019","388.49","391.59","392.35","387.78","-","-0.82%"
"Aug 09, 2019","391.69","393.92","394.26","390.49","-","-0.51%"
"Aug 08, 2019","393.69","387.77","393.94","387.60","-","1.49%"
"Aug 07, 2019","387.92","387.13","388.34","382.99","-","0.22%"
"Aug 06, 2019","387.07","385.48","387.24","383.92","-","0.46%"
"Aug 05, 2019","385.29","395.09","395.16","383.58","-","-2.50%"
"Aug 02, 2019","395.15","399.86","399.96","393.47","-","-1.15%"
"Aug 01, 2019","399.76","401.98","404.56","399.29","-","-0.53%"
"Jul 31, 2019","401.90","405.65","405.69","400.01","-","-0.89%"
"Jul 30, 2019","405.51","406.99","407.28","404.39","-","-0.34%"
"Jul 29, 2019","406.89","407.71","407.77","406.39","-","-0.19%"
"Jul 26, 2019","407.68","406.34","407.88","405.78","-","0.27%"
"Jul 25, 2019","406.58","408.33","409.09","405.87","-","-0.45%"
"Jul 24, 2019","408.40","406.89","408.28","406.43","-","0.36%"
"Jul 23, 2019","406.93","404.80","406.89","404.70","-","0.49%"
"Jul 22, 2019","404.95","404.69","405.27","404.10","-","0.06%"
"Jul 19, 2019","404.71","405.49","407.26","404.67","-","-0.05%"
"Jul 18, 2019","404.93","405.22","405.80","403.40","-","-0.05%"
"Jul 17, 2019","405.14","406.84","406.87","405.16","-","-0.46%"
"Jul 16, 2019","407.01","407.92","407.93","406.53","-","-0.21%"
"Jul 15, 2019","407.85","407.62","408.28","407.21","-","0.06%"
"Jul 12, 2019","407.62","406.32","407.65","406.13","-","0.31%"
"Jul 11, 2019","406.35","405.71","407.02","405.45","-","0.24%"
"Jul 10, 2019","405.37","403.86","406.65","403.67","-","0.36%"
"Jul 09, 2019","403.93","404.38","404.57","402.39","-","-0.11%"
"Jul 08, 2019","404.39","406.93","406.94","403.98","-","-0.63%"
"Jul 05, 2019","406.95","408.70","408.75","404.62","-","-0.42%"
"Jul 04, 2019","408.65","408.18","408.70","408.18","-","0.14%"
"Jul 03, 2019","408.07","406.00","408.13","405.49","-","0.54%"
"Jul 02, 2019","405.86","404.67","405.93","404.57","-","0.23%"
"Jul 01, 2019","404.94","401.90","406.39","401.88","-","0.71%"
"Jun 28, 2019","402.08","400.31","402.24","400.04","-","0.46%"
"Jun 27, 2019","400.24","398.44","400.59","398.44","-","0.46%"
"Jun 26, 2019","398.42","398.98","399.97","398.30","-","-0.20%"
"Jun 25, 2019","399.23","401.94","402.21","398.91","-","-0.63%"
"Jun 24, 2019","401.78","402.35","402.75","401.84","-","-0.14%"
"Jun 21, 2019","402.34","403.03","403.09","401.63","-","-0.13%"
"Jun 20, 2019","402.86","399.20","403.59","399.18","-","1.05%"
"Jun 19, 2019","398.68","396.50","399.46","396.50","-","0.61%"
"Jun 18, 2019","396.28","392.62","397.54","392.47","-","0.93%"
"Jun 17, 2019","392.61","392.72","393.43","392.24","-","-0.01%"
"Jun 14, 2019","392.66","394.35","394.40","392.31","-","-0.41%"
"Jun 13, 2019","394.27","393.73","394.72","392.96","-","0.06%"
"Jun 12, 2019","394.05","395.22","395.38","393.46","-","-0.27%"
"Jun 11, 2019","395.11","394.02","397.25","393.97","-","0.29%"
"Jun 10, 2019","393.98","391.71","395.41","391.69","-","0.54%"
"Jun 07, 2019","391.85","388.15","393.05","388.10","-","0.93%"
"Jun 06, 2019","388.23","386.75","388.75","386.40","-","0.29%"
"Jun 05, 2019","387.12","384.49","387.06","384.48","-","0.77%"
"Jun 04, 2019","384.18","379.57","384.63","379.00","-","1.36%"
"Jun 03, 2019","379.03","379.06","380.45","378.14","-","0.01%"
"May 31, 2019","378.99","381.88","381.92","377.91","-","-0.72%"
"May 30, 2019","381.74","381.14","382.77","380.73","-","0.16%"
"May 29, 2019","381.14","384.47","384.50","379.84","-","-0.88%"
"May 28, 2019","384.51","386.37","387.73","384.41","-","-0.48%"
"May 27, 2019","386.35","386.14","386.72","386.06","-","0.05%"
"May 24, 2019","386.15","384.82","387.27","384.40","-","0.41%"
"May 23, 2019","384.56","389.09","389.11","383.51","-","-1.16%"
"May 22, 2019","389.06","389.93","390.34","388.71","-","-0.26%"
"May 21, 2019","390.08","387.76","390.42","387.40","-","0.60%"
"May 20, 2019","387.77","389.75","390.20","386.92","-","-0.49%"
"May 17, 2019","389.67","391.83","392.44","389.40","-","-0.58%"
"May 16, 2019","391.96","389.68","393.24","389.15","-","0.59%"
"May 15, 2019","389.68","387.73","390.25","385.88","-","0.50%"
"May 14, 2019","387.76","385.67","389.08","384.71","-","0.48%"
"May 13, 2019","385.89","393.06","393.12","384.95","-","-1.83%"
"May 10, 2019","393.07","391.75","393.84","388.67","-","0.34%"
"May 09, 2019","391.72","394.88","394.90","388.96","-","-0.81%"
"May 08, 2019","394.93","396.00","396.53","394.18","-","-0.25%"
"May 07, 2019","395.93","401.21","401.42","394.34","-","-1.31%"
"May 06, 2019","401.17","403.97","404.00","397.84","-","-0.71%"
"May 03, 2019","404.03","400.80","404.09","400.58","-","0.79%"
"May 02, 2019","400.88","401.99","402.11","399.46","-","-0.36%"
"May 01, 2019","402.34","403.79","404.92","401.88","-","-0.33%"
"Apr 30, 2019","403.69","403.50","404.00","401.80","-","0.08%"
"Apr 29, 2019","403.36","402.78","404.04","402.74","-","0.15%"
"Apr 26, 2019","402.76","401.38","402.80","400.75","-","0.34%"
"Apr 25, 2019","401.41","401.86","402.04","400.06","-","-0.24%"
"Apr 24, 2019","402.37","403.46","403.63","401.76","-","-0.25%"
"Apr 23, 2019","403.38","401.30","403.60","400.97","-","0.53%"
"Apr 22, 2019","401.24","401.26","401.39","400.45","-","-0.01%"
"Apr 19, 2019","401.29","401.13","401.37","401.11","-","0.02%"
"Apr 18, 2019","401.22","401.63","401.67","399.96","-","-0.11%"
"Apr 17, 2019","401.68","401.92","403.43","401.19","-","-0.09%"
"Apr 16, 2019","402.06","401.39","402.72","401.15","-","0.14%"
"Apr 15, 2019","401.49","401.14","402.02","400.64","-","0.10%"
"Apr 12, 2019","401.08","399.05","401.53","398.91","-","0.45%"
"Apr 11, 2019","399.30","399.85","399.87","398.56","-","-0.10%"
"Apr 10, 2019","399.68","398.66","399.95","398.07","-","0.25%"
"Apr 09, 2019","398.69","400.12","400.86","398.29","-","-0.35%"
"Apr 08, 2019","400.08","399.57","400.18","398.83","-","0.13%"
"Apr 05, 2019","399.56","398.14","399.66","398.10","-","0.35%"
"Apr 04, 2019","398.17","398.27","398.38","397.15","-","-0.02%"
"Apr 03, 2019","398.25","396.16","399.29","396.11","-","0.58%"
"Apr 02, 2019","395.94","395.73","396.49","395.07","-","0.00%"
"Apr 01, 2019","395.93","391.35","395.96","391.35","-","1.18%"
"Mar 29, 2019","391.31","388.88","391.44","388.87","-","0.62%"
"Mar 28, 2019","388.91","388.60","389.38","387.33","-","0.05%"
"Mar 27, 2019","388.73","390.32","390.88","387.12","-","-0.42%"
"Mar 26, 2019","390.36","387.53","391.37","387.50","-","0.73%"
"Mar 25, 2019","387.52","389.22","389.22","386.13","-","-0.49%"
"Mar 22, 2019","389.43","395.45","395.89","389.25","-","-1.47%"
"Mar 21, 2019","395.25","393.37","395.66","392.39","-","0.67%"
"Mar 20, 2019","392.62","394.09","395.22","391.65","-","-0.38%"
"Mar 19, 2019","394.13","393.80","395.82","393.47","-","0.10%"
"Mar 18, 2019","393.74","391.79","393.94","391.76","-","0.49%"
"Mar 15, 2019","391.81","389.25","392.42","389.23","-","0.64%"
"Mar 14, 2019","389.32","389.81","389.92","388.77","-","-0.01%"
"Mar 13, 2019","389.34","387.54","390.09","386.83","-","0.48%"
"Mar 12, 2019","387.47","385.99","388.08","385.98","-","0.50%"
"Mar 11, 2019","385.54","381.28","385.79","381.13","-","1.10%"
"Mar 08, 2019","381.33","383.01","383.04","379.56","-","-0.59%"
"Mar 07, 2019","383.60","386.74","386.74","382.41","-","-0.86%"
"Mar 06, 2019","386.92","388.55","388.81","386.71","-","-0.40%"
"Mar 05, 2019","388.48","388.80","389.12","387.88","-","-0.11%"
"Mar 04, 2019","388.92","389.96","391.13","387.02","-","-0.15%"
"Mar 01, 2019","389.49","387.98","390.52","387.84","-","0.38%"
"Feb 28, 2019","388.00","389.45","389.45","387.67","-","-0.39%"
"Feb 27, 2019","389.50","389.99","390.11","387.90","-","-0.02%"
"Feb 26, 2019","389.58","389.85","390.68","389.09","-","-0.06%"
"Feb 25, 2019","389.80","388.94","391.29","388.91","-","0.29%"
"Feb 22, 2019","388.67","386.52","388.91","386.26","-","0.49%"
"Feb 21, 2019","386.78","387.65","388.02","385.77","-","-0.23%"
"Feb 20, 2019","387.68","386.18","388.20","386.14","-","0.46%"
"Feb 19, 2019","385.91","385.35","386.71","384.45","-","0.15%"
"Feb 18, 2019","385.35","384.69","385.58","384.69","-","0.35%"
"Feb 15, 2019","384.00","381.46","384.41","380.63","-","0.69%"
"Feb 14, 2019","381.37","381.96","382.60","380.24","-","-0.22%"
"Feb 13, 2019","382.23","381.35","383.19","381.31","-","0.35%"
"Feb 12, 2019","380.91","376.90","381.42","376.86","-","1.10%"
"Feb 11, 2019","376.78","376.53","377.57","376.28","-","0.06%"
"Feb 08, 2019","376.56","377.51","377.51","374.50","-","-0.37%"
"Feb 07, 2019","377.97","381.21","381.28","376.31","-","-0.93%"
"Feb 06, 2019","381.52","382.39","382.54","380.92","-","-0.20%"
"Feb 05, 2019","382.29","380.22","382.42","380.12","-","0.59%"
"Feb 04, 2019","380.03","378.65","380.04","377.62","-","0.39%"
"Feb 01, 2019","378.56","378.41","379.22","377.79","-","0.02%"
"Jan 31, 2019","378.50","376.13","378.75","376.07","-","0.93%"
"Jan 30, 2019","375.01","371.53","376.61","371.30","-","0.94%"
"Jan 29, 2019","371.52","371.16","372.60","370.65","-","0.05%"
"Jan 28, 2019","371.33","373.72","373.96","369.78","-","-0.64%"
"Jan 25, 2019","373.73","369.79","374.05","369.78","-","1.05%"
"Jan 24, 2019","369.84","368.94","370.16","368.29","-","0.27%"
"Jan 23, 2019","368.84","368.44","370.24","367.01","-","0.05%"
"Jan 22, 2019","368.66","372.55","372.63","367.45","-","-1.04%"
"Jan 21, 2019","372.53","372.54","372.87","372.20","-","0.02%"
"Jan 18, 2019","372.47","368.35","372.66","368.35","-","1.20%"
"Jan 17, 2019","368.04","366.77","369.11","365.44","-","0.39%"
"Jan 16, 2019","366.60","365.84","367.34","365.32","-","0.20%"
"Jan 15, 2019","365.88","362.82","365.93","362.75","-","0.81%"
"Jan 14, 2019","362.93","364.68","364.75","361.75","-","-0.48%"
"Jan 11, 2019","364.67","364.68","365.47","362.90","-","-0.01%"
"Jan 10, 2019","364.71","363.62","364.52","361.51","-","0.35%"
"Jan 09, 2019","363.44","360.49","364.48","360.48","-","0.94%"
"Jan 08, 2019","360.05","357.73","360.62","357.17","-","0.72%"
"Jan 07, 2019","357.48","354.31","358.77","354.31","-","0.97%"
"Jan 04, 2019","354.06","345.19","354.54","344.37","-","2.52%"
"Jan 03, 2019","345.37","350.10","350.48","345.09","-","-1.30%"
"Jan 02, 2019","349.92","351.12","351.15","345.96","-","-0.27%"
"Jan 01, 2019","350.85","351.15","351.41","350.98","-","0.01%"
"Dec 31, 2018","350.83","348.64","351.15","348.63","-","0.63%"
"Dec 28, 2018","348.65","346.60","351.19","346.56","-","0.59%"
"Dec 27, 2018","346.62","344.23","346.79","339.99","-","0.62%"
"Dec 26, 2018","344.49","335.81","344.01","335.25","-","2.62%"
"Dec 25, 2018","335.69","337.18","337.18","335.45","-","-0.46%"
"Dec 24, 2018","337.25","342.07","342.22","337.18","-","-1.37%"
"Dec 21, 2018","341.95","347.47","349.19","341.32","-","-1.50%"
"Dec 20, 2018","347.15","351.77","351.79","345.66","-","-1.50%"
"Dec 19, 2018","352.42","354.76","358.65","350.68","-","-0.63%"
"Dec 18, 2018","354.65","355.64","357.47","353.42","-","-0.35%"
"Dec 17, 2018","355.88","360.63","360.94","354.85","-","-1.32%"
"Dec 14, 2018","360.64","365.30","365.56","360.17","-","-1.54%"
"Dec 13, 2018","366.28","366.56","368.31","365.46","-","-0.04%"
"Dec 12, 2018","366.41","362.42","369.10","362.42","-","1.16%"
"Dec 11, 2018","362.22","361.88","366.01","361.05","-","0.06%"
"Dec 10, 2018","361.99","364.68","364.68","357.87","-","-0.84%"
"Dec 07, 2018","365.06","369.22","371.91","364.34","-","-1.09%"
"Dec 06, 2018","369.07","372.84","372.84","363.13","-","-1.05%"
"Dec 05, 2018","373.00","374.38","374.38","372.84","-","-0.50%"
"Dec 04, 2018","374.89","383.17","383.17","374.49","-","-2.17%"
"Dec 03, 2018","383.20","378.80","384.39","378.80","-","1.33%"
"Nov 30, 2018","378.17","377.30","378.25","376.15","-","0.23%"
"Nov 29, 2018","377.30","377.24","378.57","375.90","-","0.34%"
"Nov 28, 2018","376.04","370.90","376.99","370.69","-","1.42%"
"Nov 27, 2018","370.79","370.78","371.08","368.97","-","0.04%"
"Nov 26, 2018","370.66","366.39","370.93","366.36","-","1.15%"
"Nov 23, 2018","366.46","368.11","368.31","365.93","-","-0.45%"
"Nov 22, 2018","368.12","368.24","368.66","367.86","-","0.00%"
"Nov 21, 2018","368.12","365.91","369.87","365.42","-","0.40%"
"Nov 20, 2018","366.66","371.81","371.87","365.26","-","-1.58%"
"Nov 19, 2018","372.56","376.17","377.15","371.84","-","-0.96%"
"Nov 16, 2018","376.19","374.97","376.88","373.90","-","0.34%"
"Nov 15, 2018","374.93","372.55","375.58","370.03","-","0.62%"
"Nov 14, 2018","372.61","374.63","376.66","371.34","-","-0.45%"
"Nov 13, 2018","374.30","374.14","377.02","373.01","-","-0.12%"
"Nov 12, 2018","374.74","380.23","380.55","374.26","-","-1.58%"
"Nov 09, 2018","380.77","384.14","384.23","379.13","-","-1.01%"
"Nov 08, 2018","384.65","385.24","386.27","383.21","-","-0.10%"
"Nov 07, 2018","385.05","379.70","385.09","379.49","-","1.48%"
"Nov 06, 2018","379.43","378.04","379.55","377.97","-","0.43%"
"Nov 05, 2018","377.81","377.44","378.38","376.35","-","0.06%"
"Nov 02, 2018","377.58","377.08","380.97","375.76","-","0.21%"
"Nov 01, 2018","376.80","372.72","377.30","372.60","-","1.06%"
"Oct 31, 2018","372.85","367.83","374.57","367.82","-","1.32%"
"Oct 30, 2018","368.01","364.23","368.07","363.64","-","0.99%"
"Oct 29, 2018","364.39","365.80","370.30","361.45","-","-0.34%"
"Oct 26, 2018","365.65","369.98","370.25","362.26","-","-1.15%"
"Oct 25, 2018","369.89","367.56","371.19","364.96","-","0.63%"
"Oct 24, 2018","367.59","375.25","375.66","367.25","-","-2.02%"
"Oct 23, 2018","375.16","379.46","379.48","371.09","-","-1.15%"
"Oct 22, 2018","379.53","380.58","381.79","378.95","-","-0.28%"
"Oct 19, 2018","380.61","380.84","383.34","380.01","-","-0.14%"
"Oct 18, 2018","381.13","385.33","385.51","379.96","-","-1.19%"
"Oct 17, 2018","385.73","385.95","387.10","383.34","-","-0.06%"
"Oct 16, 2018","385.97","379.53","386.19","379.34","-","1.70%"
"Oct 15, 2018","379.52","380.95","381.39","378.90","-","-0.40%"
"Oct 12, 2018","381.06","377.48","382.35","377.20","-","1.03%"
"Oct 11, 2018","377.16","385.61","385.61","376.28","-","-2.21%"
"Oct 10, 2018","385.69","394.22","394.63","385.43","-","-2.07%"
"Oct 09, 2018","393.83","395.08","395.24","392.79","-","-0.29%"
"Oct 08, 2018","394.98","396.62","396.62","393.22","-","-0.39%"
"Oct 05, 2018","396.54","399.17","399.19","395.17","-","-0.70%"
"Oct 04, 2018","399.35","402.69","402.95","397.69","-","-1.02%"
"Oct 03, 2018","403.45","403.36","404.58","402.63","-","0.01%"
"Oct 02, 2018","403.39","404.78","405.17","402.82","-","-0.35%"
"Oct 01, 2018","404.82","404.39","406.25","403.95","-","0.08%"
"Sep 28, 2018","404.49","405.00","405.69","403.74","-","-0.20%"
"Sep 27, 2018","405.31","405.51","406.31","404.20","-","-0.03%"
"Sep 26, 2018","405.42","406.06","407.73","405.40","-","-0.18%"
"Sep 25, 2018","406.14","405.41","406.76","405.38","-","0.06%"
"Sep 24, 2018","405.88","407.30","407.36","405.14","-","-0.37%"
"Sep 21, 2018","407.38","406.48","408.11","406.43","-","0.30%"
"Sep 20, 2018","406.18","403.19","406.80","403.16","-","0.76%"
"Sep 19, 2018","403.13","401.77","403.71","401.75","-","0.33%"
"Sep 18, 2018","401.81","399.69","402.17","399.52","-","0.51%"
"Sep 17, 2018","399.76","400.98","401.06","399.60","-","-0.30%"
"Sep 14, 2018","400.97","400.10","401.65","400.07","-","0.24%"
"Sep 13, 2018","400.00","398.04","400.85","398.02","-","0.53%"
"Sep 12, 2018","397.89","397.27","398.41","396.61","-","0.22%"
"Sep 11, 2018","397.03","396.47","397.37","394.87","-","0.11%"
"Sep 10, 2018","396.59","396.03","397.52","395.37","-","0.15%"
"Sep 07, 2018","396.01","397.35","397.40","395.24","-","-0.30%"
"Sep 06, 2018","397.21","398.83","398.99","396.40","-","-0.40%"
"Sep 05, 2018","398.79","401.22","401.27","397.79","-","-0.59%"
"Sep 04, 2018","401.17","403.08","403.15","400.11","-","-0.52%"
"Sep 03, 2018","403.25","403.60","403.64","402.83","-","-0.13%"
"Aug 31, 2018","403.78","405.06","405.11","402.86","-","-0.30%"
"Aug 30, 2018","405.00","407.17","407.48","404.59","-","-0.48%"
"Aug 29, 2018","406.94","405.60","407.38","405.30","-","0.30%"
"Aug 28, 2018","405.72","405.27","406.69","405.23","-","0.12%"
"Aug 27, 2018","405.23","401.56","405.52","401.54","-","0.93%"
"Aug 24, 2018","401.49","398.97","401.74","398.82","-","0.52%"
"Aug 23, 2018","399.42","400.75","400.75","398.80","-","-0.31%"
"Aug 22, 2018","400.65","400.13","401.19","400.01","-","0.25%"
"Aug 21, 2018","399.66","398.63","400.96","398.41","-","0.42%"
"Aug 20, 2018","397.99","396.70","398.57","396.45","-","0.32%"
"Aug 17, 2018","396.71","394.91","397.08","394.66","-","0.40%"
"Aug 16, 2018","395.11","393.00","395.87","392.11","-","0.58%"
"Aug 15, 2018","392.84","396.90","396.91","391.28","-","-1.09%"
"Aug 14, 2018","397.15","395.29","397.39","395.26","-","0.43%"
"Aug 13, 2018","395.43","398.16","398.27","394.83","-","-0.70%"
"Aug 10, 2018","398.23","402.50","402.59","397.64","-","-1.20%"
"Aug 09, 2018","403.06","403.55","403.87","402.48","-","-0.10%"
"Aug 08, 2018","403.45","403.53","404.06","402.82","-","-0.04%"
"Aug 07, 2018","403.60","401.67","404.39","401.63","-","0.48%"
"Aug 06, 2018","401.68","401.33","401.91","400.25","-","0.07%"
"Aug 03, 2018","401.38","399.83","401.47","399.59","-","0.33%"
"Aug 02, 2018","400.07","401.23","401.28","397.59","-","-0.28%"
"Aug 01, 2018","401.18","401.71","402.42","400.70","-","-0.14%"
"Jul 31, 2018","401.74","401.12","402.49","400.44","-","0.15%"
"Jul 30, 2018","401.15","402.52","402.77","400.81","-","-0.34%"
"Jul 27, 2018","402.52","403.04","404.43","401.68","-","-0.13%"
"Jul 26, 2018","403.05","403.64","404.38","402.94","-","0.02%"
"Jul 25, 2018","402.97","400.84","403.74","400.75","-","0.50%"
"Jul 24, 2018","400.98","398.71","402.31","398.65","-","0.54%"
"Jul 23, 2018","398.81","399.36","399.54","397.81","-","-0.11%"
"Jul 20, 2018","399.24","398.13","399.73","397.56","-","0.35%"
"Jul 19, 2018","397.83","399.42","399.88","397.05","-","-0.37%"
"Jul 18, 2018","399.31","398.43","399.56","398.15","-","0.15%"
"Jul 17, 2018","398.70","397.84","398.82","396.76","-","0.24%"
"Jul 16, 2018","397.74","398.42","398.60","397.35","-","-0.18%"
"Jul 13, 2018","398.46","397.24","398.61","397.16","-","0.25%"
"Jul 12, 2018","397.47","394.38","397.53","394.34","-","0.58%"
"Jul 11, 2018","395.19","398.92","398.94","394.03","-","-0.89%"
"Jul 10, 2018","398.72","397.85","399.06","397.65","-","0.18%"
"Jul 09, 2018","398.01","394.63","398.01","394.55","-","0.87%"
"Jul 06, 2018","394.56","391.32","394.84","391.23","-","0.80%"
"Jul 05, 2018","391.41","389.50","391.37","388.59","-","0.52%"
"Jul 04, 2018","389.38","389.62","389.95","389.04","-","-0.01%"
"Jul 03, 2018","389.40","389.53","391.33","388.58","-","0.01%"
"Jul 02, 2018","389.36","391.21","391.27","387.17","-","-0.51%"
"Jun 29, 2018","391.34","388.56","393.23","388.38","-","0.69%"
